Timestamp,RightWrist_flexion,RightWrist_adduction,RightWrist_flexion_velocity,RightWrist_adduction_velocity,LeftWrist_flexion,LeftWrist_adduction,LeftWrist_flexion_velocity,LeftWrist_adduction_velocity,steer_proxy,steer_label
12983,-6.253854,5.466144,2.069144,1.217728,13.24487,12.48293,-3.499339,1.208601,4.3810018500000005,neutral
13000,-6.236085,5.477619,1.066139,0.6884917,13.13034,12.49154,-6.871643,0.5164046,4.39688265,neutral
13017,-6.268321,5.520748,-1.934128,2.587687,12.91266,12.449,-13.06072,-2.552269,4.387256150000001,neutral
13033,-6.239794,5.52349,1.711702,0.1645152,12.69872,12.4162,-12.83682,-1.968403,4.40804765,neutral
13050,-6.17711,5.522363,3.760942,-0.06763326,12.62408,12.43212,-4.47873,0.9553913,4.451588350000001,neutral
13067,-6.149978,5.550375,1.62789,1.680704,12.44402,12.396,-10.80307,-2.167011,4.47898435,neutral
13083,-6.163289,5.586019,-0.7986571,2.138727,12.26714,12.36167,-10.61355,-2.060132,4.48035985,neutral
13100,-6.11369,5.616038,2.975835,1.801122,12.14561,12.36337,-7.291575,0.1019076,4.52408485,neutral
13117,-6.061327,5.649721,3.141714,2.020901,12.02239,12.37438,-7.392624,0.6607689,4.57084385,neutral
13133,-6.096993,5.697664,-2.140014,2.876699,11.80497,12.37201,-13.04597,-0.1420267,4.560260550000001,neutral
13150,-6.043384,5.747393,3.2165,2.983703,11.61355,12.37188,-11.48467,-0.008182365,4.612705550000001,neutral
13167,-5.916191,5.796816,7.631401,2.965335,11.54625,12.41709,-4.038141,2.712483,4.716567550000001,neutral
13183,-5.824367,5.856842,5.509687,3.601654,11.37811,12.4125,-10.08888,-0.27547,4.79885215,neutral
13200,-5.84288,5.944359,-1.110799,5.250933,11.18076,12.39443,-11.84091,-1.083677,4.8121481500000005,neutral
13217,-5.734973,6.00337,6.474283,3.540618,11.0677,12.43207,-6.783067,2.258161,4.90538635,neutral
13233,-5.628488,6.023778,6.3894,1.224508,11.05615,12.52524,-0.6930813,5.590657,4.9860482500000005,neutral
13250,-5.612237,6.065189,0.974989,2.484635,10.90084,12.57165,-9.318685,2.784122,5.00984725,neutral
13267,-5.574291,6.102587,2.276757,2.243799,10.69917,12.57853,-12.0996,0.4131809,5.047628850000001,neutral
13283,-5.454491,6.122051,7.188286,1.167915,10.58472,12.6179,-6.86741,2.362324,5.13732805,neutral
13300,-5.356867,6.166293,5.857315,2.654434,10.44759,12.70404,-8.228084,5.168051,5.21893745,neutral
13317,-5.402472,6.233019,-2.736229,4.003523,10.20991,12.78092,-14.25998,4.612394,5.2070317500000005,neutral
13333,-5.33491,6.240165,4.053856,0.428741,9.994008,12.8701,-12.95487,5.351466,5.25646895,neutral
13350,-5.249267,6.229065,5.138469,-0.6659473,9.970484,13.00354,-1.41143,8.006187,5.31308905,neutral
13367,-5.229783,6.239237,1.16902,0.6102729,9.69414,13.08377,-16.58028,4.813863,5.32977945,neutral
13383,-5.244711,6.266225,-0.8957068,1.619374,9.414526,13.15533,-16.77752,4.293591,5.32742625,neutral
13400,-5.148525,6.276052,5.771029,0.5896167,9.287577,13.24837,-7.61681,5.582033,5.39770455,neutral
13417,-5.033415,6.310769,6.90646,2.082956,9.18286,13.34284,-6.282856,5.668491,5.48869665,neutral
13433,-5.013095,6.353923,1.219273,2.589327,8.905739,13.3944,-16.62794,3.093573,5.51586685,neutral
13450,-4.917889,6.371859,5.712235,1.076124,8.627644,13.43847,-16.68539,2.644335,5.58789185,neutral
13467,-4.824382,6.399981,5.610299,1.687313,8.587301,13.5414,-2.420493,6.175626,5.66178335,neutral
13483,-4.769989,6.439013,3.263754,2.341982,8.444107,13.6316,-8.591988,5.412122,5.71156805,neutral
13500,-4.80477,6.503515,-2.086875,3.870059,8.349931,13.77091,-5.650467,8.358315,5.70657195,neutral
13517,-4.693941,6.529434,6.64966,1.555136,8.318359,13.93707,-1.894246,9.969612,5.79192795,neutral
13533,-4.584326,6.558131,6.577119,1.721888,8.324377,14.10848,0.3610752,10.28486,5.877267550000001,neutral
13550,-4.584156,6.605389,0.01024226,2.835419,8.14688,14.19417,-10.64961,5.141043,5.89156395,neutral
13567,-4.577913,6.655966,0.3745578,3.034542,7.9641,14.27639,-10.96657,4.933223,5.91110715,neutral
13583,-4.504848,6.679795,4.384031,1.429795,7.93432,14.42173,-1.786893,8.721082,5.96940135,neutral
13600,-4.417211,6.678279,5.258172,-0.09092154,7.750233,14.45563,-11.04502,2.033861,6.03029245,neutral
13617,-4.458038,6.699543,-2.449589,1.27582,7.476274,14.46278,-16.4372,0.4285729,6.008092749999999,neutral
13633,-4.351812,6.69999,6.373807,0.02680883,7.207153,14.50978,-16.14787,2.820564,6.0825850500000005,neutral
13650,-4.242471,6.717133,6.56034,1.028518,7.192139,14.59821,-0.9008613,5.30532,6.16426665,neutral
13667,-4.219001,6.731709,1.408139,0.874569,7.020208,14.65848,-10.31565,3.616434,6.185068450000001,neutral
13683,-4.224846,6.745387,-0.3506893,0.8206879,6.834433,14.72915,-11.14695,4.240087,6.18508035,neutral
13700,-4.094717,6.735731,7.807579,-0.5793172,6.748809,14.8493,-5.137324,7.208893,6.273273850000001,neutral
13717,-3.974438,6.735854,7.216575,0.007352686,6.678143,14.98551,-4.239867,8.172238,6.35750605,neutral
13733,-4.000124,6.759943,-1.541222,1.445388,6.455885,15.09521,-13.33598,6.582326,6.346752550000001,neutral
13750,-3.93756,6.774774,3.753789,0.8898466,6.195238,15.18065,-15.63856,5.126338,6.3949966499999995,neutral
13767,-3.824847,6.777825,6.762654,0.1830733,6.11276,15.3167,-4.948557,8.162797,6.47481105,neutral
13783,-3.761818,6.785379,3.781862,0.4532896,5.906609,15.36939,-12.36957,3.161497,6.52119755,neutral
13800,-3.796431,6.807972,-2.07669,1.355526,5.689304,15.38775,-13.038,1.10193,6.50374635,neutral
13817,-3.708029,6.777737,5.304018,-1.814053,5.543513,15.42824,-8.747293,2.429362,6.55655725,neutral
13833,-3.62115,6.743216,5.212945,-2.071376,5.466011,15.506,-4.650317,4.665709,6.60701625,neutral
13850,-3.619581,6.746394,0.09411151,0.1906835,5.281532,15.47092,-11.06854,-2.104756,6.60906795,neutral
13867,-3.63157,6.759487,-0.7193329,0.785593,5.139803,15.42814,-8.503538,-2.566631,6.60460355,neutral
13883,-3.616117,6.7582,0.9272079,-0.07725064,5.109791,15.44948,-1.800827,1.280072,6.615034550000001,neutral
13900,-3.598314,6.74739,1.068199,-0.6485812,5.044885,15.4327,-3.894263,-1.006832,6.62425365,neutral
13917,-3.638949,6.761305,-2.438102,0.8348874,4.941773,15.36759,-6.186613,-3.90625,6.59998365,neutral
13933,-3.596681,6.780389,2.536224,1.145083,4.840922,15.28716,-6.0513,-4.825761,6.63529645,neutral
13950,-3.554681,6.811085,2.519926,1.841719,4.855872,15.27834,0.8969704,-0.5292217,6.673905250000001,neutral
13967,-3.553249,6.824598,0.08594345,0.8107694,4.778236,15.20348,-4.658026,-4.491661,6.67896155,neutral
13983,-3.563538,6.841523,-0.61739,1.015531,4.72638,15.1309,-3.111484,-4.355105,6.67683675,neutral
14000,-3.517639,6.841719,2.753895,0.01175857,4.723519,15.07544,-0.171658,-3.327247,6.7090248500000005,neutral
14017,-3.429312,6.853487,5.299541,0.7060581,4.732386,15.02084,0.5319968,-3.276265,6.77438415,neutral
14033,-3.445374,6.902668,-0.9637876,2.950974,4.682827,15.00238,-2.973663,-1.107545,6.77789505,neutral
14050,-3.433363,6.943317,0.7206633,2.438946,4.618085,15.00699,-3.884421,0.2767127,6.798497450000001,neutral
14067,-3.393441,6.974179,2.39523,1.851675,4.615328,14.97229,-0.1654497,-2.08204,6.83570145,neutral
14083,-3.361851,6.993598,1.895516,1.16514,4.556426,14.97083,-3.534274,-0.0874935,6.86364015,neutral
14100,-3.381072,7.010628,-1.15327,1.021794,4.473302,14.961,-4.987324,-0.5897598,6.85529445,neutral
14117,-3.298059,7.021401,4.980686,0.6463783,4.442634,14.94049,-1.84006,-1.230788,6.91663545,neutral
14133,-3.202835,7.035886,5.713672,0.8691555,4.456148,14.90663,0.8109028,-2.031577,6.98763775,neutral
14150,-3.159015,7.058301,2.629157,1.344883,4.426557,14.94275,-1.77543,2.167182,7.02503625,neutral
14167,-3.098383,7.088487,3.637848,1.811078,4.366101,14.95269,-3.627306,0.5964544,7.07653445,neutral
14183,-3.021937,7.121979,4.586943,2.009604,4.356265,14.91728,-0.5901663,-2.124564,7.14009425,neutral
14200,-2.962467,7.116229,3.568112,-0.345004,4.34235,14.89729,-0.8348588,-1.199832,7.17999825,neutral
14217,-2.950151,7.111944,0.7389735,-0.2570865,4.296554,14.90717,-2.74773,0.5932502,7.18733395,neutral
14233,-2.87283,7.095484,4.639401,-0.9876351,4.240116,14.92688,-3.386439,1.182335,7.23652065,neutral
14250,-2.806237,7.066803,3.995555,-1.720814,4.209474,14.91249,-1.838457,-0.8634399,7.27453145,neutral
14267,-2.770857,7.058611,2.122709,-0.4914855,4.126684,14.94215,-4.967326,1.779808,7.29683985,neutral
14283,-2.749369,7.060343,1.28937,0.1038878,4.092612,14.95459,-2.044395,0.7463556,7.31240105,neutral
14300,-2.725557,7.071752,1.428667,0.6845436,4.081735,14.95533,-0.6525866,0.04423055,7.33249215,neutral
14317,-2.722539,7.088205,0.1810706,0.9871767,4.074051,14.96104,-0.4610162,0.3426294,7.33954065,neutral
14333,-2.729002,7.086754,-0.3877982,-0.08709294,4.033666,14.9673,-2.423209,0.3756098,7.33458125,neutral
14350,-2.730795,7.080549,-0.1075581,-0.3722976,3.984624,14.97301,-2.942447,0.3425722,7.33146465,neutral
14367,-2.72807,7.089901,0.1635186,0.5611501,3.972911,14.97961,-0.7028109,0.3963012,7.33617775,neutral
14383,-2.71923,7.104215,0.5303972,0.8588554,3.931538,14.97917,-2.482449,-0.02660855,7.34665995,neutral
14400,-2.704143,7.112358,0.9051813,0.4885674,3.875352,14.96026,-3.37112,-1.134431,7.35966375,neutral
14417,-2.693045,7.142455,0.6658758,1.805785,3.840583,14.94447,-2.086074,-0.9476667,7.37646145,neutral
14433,-2.682412,7.1829,0.6379901,2.426815,3.817314,14.93257,-1.396205,-0.7136815,7.39603805,neutral
14450,-2.673934,7.220984,0.5086799,2.284997,3.748156,14.90944,-4.149389,-1.388198,7.41339785,neutral
14467,-2.686641,7.255605,-0.7624191,2.077205,3.674983,14.86694,-4.390283,-2.549865,7.41488925,neutral
14483,-2.716709,7.2672,-1.804146,0.6956849,3.625041,14.80856,-2.996681,-3.502658,7.3973201500000005,neutral
14500,-2.733159,7.274995,-0.9869764,0.4677109,3.590033,14.74496,-2.100422,-3.816072,7.38814365,neutral
14517,-2.722683,7.286925,0.6285688,0.7157853,3.586486,14.70398,-0.2127844,-2.458944,7.39905585,neutral
14533,-2.73638,7.281344,-0.821861,-0.3348672,3.58228,14.66664,-0.2523807,-2.24004,7.38779365,neutral
14550,-2.778195,7.273377,-2.508825,-0.4779818,3.571661,14.62034,-0.6371517,-2.778171,7.3561330499999995,neutral
14567,-2.800022,7.273556,-1.309593,0.01070002,3.570455,14.59085,-0.07236816,-1.769336,7.340907850000001,neutral
14583,-2.80798,7.274277,-0.4775234,0.04326036,3.562824,14.5617,-0.4578531,-1.74884,7.33555355,neutral
14600,-2.81807,7.272807,-0.605395,-0.08820362,3.555617,14.54454,-0.4323923,-1.029719,7.32804955,neutral
14617,-2.819598,7.267356,-0.09165108,-0.3270372,3.541161,14.50781,-0.867388,-2.203974,7.32534465,neutral
14633,-2.814873,7.25656,0.2834955,-0.6477609,3.544421,14.49744,0.1956444,-0.6221824,7.32541335,neutral
14650,-2.818279,7.255029,-0.2043303,-0.09186565,3.569632,14.50126,1.512608,0.2291062,7.32256985,neutral
14667,-2.81932,7.264437,-0.06248352,0.5644688,3.585558,14.48672,0.9555344,-0.8721372,7.32466355,neutral
14683,-2.802956,7.278513,0.9818699,0.844607,3.609234,14.50274,1.420654,0.9611124,7.34034115,neutral
14700,-2.784318,7.285543,1.118266,0.4217924,3.629575,14.52166,1.220417,1.135289,7.35549675,neutral
14717,-2.774811,7.321322,0.5704196,2.146698,3.635235,14.53352,0.3395682,0.7117514,7.37288535,neutral
14733,-2.784037,7.356202,-0.5535724,2.092834,3.635181,14.54691,-0.003233082,0.8032922,7.37689115,neutral
14750,-2.789445,7.374879,-0.3245052,1.120641,3.617741,14.57796,-1.046356,1.862718,7.37870865,neutral
14767,-2.789726,7.387898,-0.0168511,0.7811012,3.588233,14.59607,-1.770467,1.086824,7.382417650000001,neutral
14783,-2.781575,7.395222,0.4890967,0.4394417,3.561889,14.58797,-1.580662,-0.4863929,7.39032055,neutral
14800,-2.773046,7.391879,0.5116839,-0.2005824,3.52831,14.56778,-2.014736,-1.211219,7.39528795,neutral
14817,-2.775657,7.394136,-0.1566236,0.1354382,3.492054,14.54812,-2.175336,-1.179462,7.39413735,neutral
14833,-2.783052,7.404388,-0.4437334,0.6151726,3.463906,14.5294,-1.688899,-1.123568,7.39203645,neutral
14850,-2.776362,7.420865,0.4013937,0.9885499,3.437808,14.49683,-1.565879,-1.953926,7.401662549999999,neutral
14867,-2.770221,7.434148,0.3684354,0.7969796,3.391191,14.46636,-2.796982,-1.827815,7.409946150000001,neutral
14883,-2.766615,7.446602,0.2163733,0.7472712,3.35398,14.44721,-2.232744,-1.149375,7.41620655,neutral
14900,-2.755627,7.460432,0.6592956,0.8297949,3.328843,14.43858,-1.508144,-0.5176634,7.428047149999999,neutral
14917,-2.75449,7.470444,0.06820545,0.6006886,3.307544,14.43927,-1.277951,0.04125515,7.43184665,neutral
14933,-2.755627,7.48349,-0.06820945,0.7828065,3.280441,14.43642,-1.626212,-0.1712103,7.43496455,neutral
14950,-2.761587,7.493427,-0.3576209,0.5961969,3.245401,14.42811,-2.102367,-0.4986093,7.43377365,neutral
14967,-2.772341,7.498212,-0.6451767,0.2870981,3.217593,14.41424,-1.66843,-0.8316259,7.42768135,neutral
14983,-2.783263,7.500839,-0.6553715,0.1576485,3.184138,14.38938,-2.007415,-1.492082,7.42082405,neutral
15000,-2.789726,7.502545,-0.3877755,0.1023654,3.148338,14.35106,-2.147957,-2.298787,7.41681175,neutral
15017,-2.81536,7.499898,-1.537999,-0.1588409,3.123993,14.30463,-1.460667,-2.785781,7.39807385,neutral
15033,-2.818487,7.49976,-0.1876189,-0.008268679,3.103244,14.25599,-1.244966,-2.918987,7.39584355,neutral
15050,-2.814317,7.502168,0.2502059,0.1444788,3.073579,14.22015,-1.779879,-2.150188,7.39948495,neutral
15067,-2.820708,7.51236,-0.3834983,0.6114745,3.044976,14.20409,-1.71618,-0.9634593,7.39806885,neutral
15083,-2.814873,7.528396,0.3501314,0.9621996,3.026339,14.18868,-1.118246,-0.9243754,7.40696415,neutral
15100,-2.802258,7.538149,0.7568974,0.5851822,3.011424,14.19494,-0.8948533,0.37513,7.41872055,neutral
15117,-2.794703,7.542584,0.4532487,0.2661272,3.005438,14.21627,-0.3591801,1.280168,7.4253395499999995,neutral
15133,-2.789235,7.544974,0.3281292,0.1434001,3.005047,14.23389,-0.023447,1.057304,7.4298841499999995,neutral
15150,-2.800022,7.544469,-0.6471937,-0.03029764,3.002766,14.24024,-0.1368544,0.3808519,7.42218175,neutral
15167,-2.811881,7.539772,-0.7115511,-0.2818625,3.007782,14.25291,0.3009308,0.7602162,7.412471350000001,neutral
15183,-2.814664,7.539465,-0.1670044,-0.0183971,3.003809,14.26371,-0.2383754,0.6475892,7.41043115,neutral
15200,-2.794143,7.548425,1.23126,0.5376043,2.990354,14.27046,-0.8072934,0.4053418,7.42748385,neutral
15217,-2.775868,7.553589,1.096451,0.3098427,2.967881,14.27145,-1.348359,0.05945089,7.44182555,neutral
15233,-2.773682,7.559629,0.1312116,0.3623913,2.949819,14.26213,-1.083741,-0.5592374,7.4451677499999995,neutral
15250,-2.772694,7.561831,0.05927924,0.1320909,2.93805,14.24981,-0.7061582,-0.7392739,7.44651995,neutral
15267,-2.772341,7.557236,0.02118546,-0.2756828,2.922551,14.23723,-0.9299001,-0.7545515,7.44538855,neutral
15283,-2.764704,7.556763,0.4581821,-0.02838246,2.903601,14.21029,-1.137044,-1.616942,7.4505925500000005,neutral
15300,-2.767181,7.556788,-0.1486129,0.001516313,2.888121,14.17249,-0.9287844,-2.267831,7.44886615,neutral
15317,-2.77354,7.55672,-0.3815386,-0.004091183,2.867238,14.13228,-1.252975,-2.412253,7.44439445,neutral
15333,-2.777701,7.56052,-0.2496626,0.2280038,2.852659,14.10212,-0.8747633,-1.809725,7.44262175,neutral
15350,-2.786707,7.562442,-0.5403365,0.1153256,2.828263,14.0738,-1.463742,-1.699586,7.4368941500000005,neutral
15367,-2.80086,7.55887,-0.849178,-0.2142864,2.80526,14.04482,-1.380131,-1.738552,7.42591545,neutral
15383,-2.803585,7.547422,-0.1634709,-0.6869298,2.793092,14.01306,-0.7301043,-1.905573,7.42057355,neutral
15400,-2.793933,7.548051,0.5791026,0.03776477,2.778124,13.98343,-0.8980576,-1.777576,7.42751865,neutral
15417,-2.794143,7.544407,-0.01260256,-0.2186637,2.749155,13.96783,-1.738109,-0.9362229,7.42627845,neutral
15433,-2.794563,7.548666,-0.0252209,0.2555279,2.724264,13.95803,-1.493512,-0.588192,7.42726215,neutral
15450,-2.80128,7.549908,-0.4029672,0.07455681,2.71,13.93305,-0.8558297,-1.498289,7.4229328500000005,neutral
15467,-2.800511,7.54644,0.04611879,-0.2080781,2.679199,13.91805,-1.847999,-0.900003,7.422430749999999,neutral
15483,-2.793302,7.551336,0.4325463,0.2937813,2.645601,13.90353,-2.015998,-0.8714444,7.42894585,neutral
15500,-2.787339,7.566667,0.3577639,0.9198009,2.618681,13.88004,-1.615173,-1.409427,7.437719250000001,neutral
15517,-2.795614,7.571559,-0.4964636,0.2935638,2.606994,13.86234,-0.7011944,-1.061991,7.4333943499999995,neutral
15533,-2.801419,7.56213,-0.3483575,-0.5657608,2.597818,13.85611,-0.5505825,-0.3737786,7.42650215,neutral
15550,-2.797714,7.556833,0.2223544,-0.3178535,2.591103,13.85316,-0.4028671,-0.1772655,7.42750655,neutral
15567,-2.77911,7.566064,1.116163,0.5538546,2.580127,13.83403,-0.6585946,-1.147419,7.44329865,neutral
15583,-2.763713,7.573205,0.923889,0.4285122,2.557649,13.8281,-1.348696,-0.3558107,7.45621885,neutral
15600,-2.761729,7.566861,0.1190162,-0.3806517,2.522122,13.79998,-2.131563,-1.687398,7.455704450000001,neutral
15617,-2.77008,7.562881,-0.5010412,-0.2387763,2.495518,13.77147,-1.596219,-1.710286,7.44866475,neutral
15633,-2.778547,7.566797,-0.5080374,0.2349564,2.474488,13.73365,-1.26186,-2.269509,7.44391265,neutral
15650,-2.778547,7.565197,0.0,-0.09598544,2.442724,13.71498,-1.905833,-1.11984,7.44343265,neutral
15667,-2.780378,7.568474,-0.1098468,0.1966057,2.410135,13.7121,-1.955299,-0.1728024,7.44313405,neutral
15683,-2.781363,7.577812,-0.05913965,0.5602674,2.398085,13.70917,-0.7229944,-0.1763603,7.44524595,neutral
15700,-2.774529,7.582135,0.410091,0.2594039,2.394818,13.72197,-0.1960049,0.7683413,7.45132665,neutral
15717,-2.756976,7.587015,1.053122,0.2927628,2.389746,13.74639,-0.3043497,1.465044,7.46507775,neutral
15733,-2.737453,7.607875,1.171434,1.251689,2.38187,13.76457,-0.4725593,1.090951,7.48500185,neutral
15750,-2.729863,7.631096,0.4553944,1.393234,2.374463,13.76964,-0.4444083,0.3039491,7.49728115,neutral
15767,-2.739169,7.641056,-0.558332,0.5975702,2.347354,13.76949,-1.626531,-0.008640121,7.4937549500000005,neutral
15783,-2.74887,7.64425,-0.5821265,0.1916674,2.309866,13.75648,-2.249324,-0.7805176,7.48792245,neutral
15800,-2.761587,7.658628,-0.7630056,0.8626102,2.276237,13.73515,-2.01774,-1.279825,7.4833339500000005,neutral
15817,-2.759531,7.670869,0.1233792,0.7344961,2.241492,13.70345,-2.084658,-1.902257,7.48844545,neutral
15833,-2.749938,7.675858,0.5755888,0.2993319,2.198914,13.66867,-2.554793,-2.086683,7.49665725,neutral
15850,-2.749582,7.691514,0.02135712,0.9393127,2.164736,13.64527,-2.050598,-1.404048,7.5016032500000005,neutral
15867,-2.753495,7.704392,-0.2347566,0.7727186,2.140735,13.62863,-1.440068,-0.9982486,7.50272755,neutral
15883,-2.751717,7.721354,0.1066774,1.017734,2.116091,13.627,-1.478677,-0.09802248,7.50906075,neutral
15900,-2.743382,7.730028,0.5001256,0.5204099,2.096859,13.62653,-1.153928,-0.02803748,7.5174974500000005,neutral
15917,-2.740812,7.731369,0.1541775,0.08045039,2.081683,13.6189,-0.9105028,-0.4580408,7.51969875,neutral
15933,-2.755911,7.730997,-0.9059783,-0.02228824,2.056142,13.59867,-1.532538,-1.213579,7.509017849999999,neutral
15950,-2.771564,7.731689,-0.9391553,0.04151263,2.009837,13.56534,-2.778242,-1.999759,7.49826835,neutral
15967,-2.795544,7.73336,-1.438766,0.1002483,1.919589,13.50246,-5.414795,-3.7727,7.48198365,neutral
15983,-2.824939,7.735152,-1.763761,0.1075214,1.847374,13.43494,-4.33306,-4.051767,7.46194475,neutral
16000,-2.840349,7.73776,-0.9246073,0.1564949,1.742823,13.3406,-6.272921,-5.660137,7.45194015,neutral
16017,-2.834001,7.738482,0.3808519,0.04331504,1.614225,13.23975,-7.715756,-6.050774,7.45660035,neutral
16033,-2.835313,7.749133,-0.07872412,0.6390631,1.520327,13.15812,-5.634047,-4.898205,7.4588772500000005,neutral
16050,-2.855334,7.74746,-1.201191,-0.1003341,1.467805,13.08359,-3.151312,-4.471291,7.44436065,neutral
16067,-2.887037,7.733386,-1.902143,-0.8444716,1.41513,13.0252,-3.160396,-3.50354,7.41794635,neutral
16083,-2.912218,7.698585,-1.510922,-2.088113,1.378424,12.97182,-2.202473,-3.203155,7.389879349999999,neutral
16100,-2.957242,7.659688,-2.701425,-2.333777,1.368164,12.91987,-0.6155728,-3.116909,7.34669345,neutral
16117,-2.982816,7.657227,-1.534394,-0.1476545,1.363866,12.87062,-0.2578518,-2.95475,7.328053349999999,neutral
16133,-2.992971,7.636375,-0.6093358,-1.251174,1.359123,12.85045,-0.2845971,-1.210546,7.314689250000001,neutral
16150,-2.997416,7.640005,-0.2666564,0.2178054,1.341588,12.84222,-1.052071,-0.4935168,7.31266675,neutral
16167,-2.981766,7.656485,0.9389694,0.9887502,1.326922,12.81114,-0.8799763,-1.86495,7.32856575,neutral
16183,-2.941046,7.68049,2.443266,1.440352,1.299202,12.82852,-1.663256,1.043113,7.36427125,neutral
16200,-2.905555,7.694338,2.129404,0.8309107,1.26176,12.85789,-2.246453,1.762356,7.393269350000001,neutral
16217,-2.848469,7.749917,3.425092,3.334629,1.230034,12.86944,-1.90358,0.6925257,7.44990325,neutral
